BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series,Raters
1206417,Teaching Christianity: De Doctrina Christiana,Augustine of Hippo,4.03,3098,1217,1019,658,149,55,165,272.0,October 1st 2002,Paperback,English,1161533,,3098
1206418,Mary Anne and Miss Priss,Ann M. Martin,3.58,837,193,215,330,80,19,23,,January 1st 1994,Unknown Binding,English,534871,The Baby-Sitters Club,837
1206420,Stacey's Ex-Best Friend,Ann M. Martin,3.62,1361,322,362,534,121,22,44,,January 1st 1992,Paperback,English,1194763,The Baby-Sitters Club,1361
1206421,Mallory and the Trouble With Twins,Ann M. Martin,3.66,2675,672,725,1019,226,33,86,,February 1st 1989,Paperback,English,2162292,The Baby-Sitters Club,2675
1206425,Dawn's Big Move,Ann M. Martin,3.66,1253,312,334,490,102,15,34,,September 1993,Paperback,English,760675,The Baby-Sitters Club,1253
1206424,Claudia and Mean Janine,Ann M. Martin,3.72,4713,1217,1417,1670,359,50,188,,September 1st 1987,Paperback,English,47840,The Baby-Sitters Club,4713
1206426,Mary Anne and Too Many Boys,Ann M. Martin,3.59,1913,440,496,764,170,43,45,,January 1st 1990,Paperback,English,2152020,The Baby-Sitters Club,1913
1206428,"Keep Out, Claudia!",Ann M. Martin,3.68,1414,358,390,541,104,21,58,,August 1992,Unknown Binding,English,527364,The Baby-Sitters Club,1414
1206429,"Hello, Mallory",Ann M. Martin,3.62,3607,835,967,1440,316,49,92,,June 1st 1988,Paperback,English,3057077,The Baby-Sitters Club,3607
1206431,Jessi's Babysitter,Ann M. Martin,3.58,1685,395,417,676,161,36,42,,August 1990,Paperback,English,2227765,The Baby-Sitters Club,1685
1206436,Kristy's Mystery Admirer,Ann M. Martin,3.62,1790,424,472,704,164,26,55,,October 1990,Paperback,English,489056,The Baby-Sitters Club,1790
1206434,Mary Anne Saves the Day,Ann M. Martin,3.8,7173,2154,2084,2367,467,101,256,,February 1987,Unknown Binding,English,1194777,The Baby-Sitters Club,7173
1206435,Kristy and the Mother's Day Surprise,Ann M. Martin,3.64,1796,428,484,713,152,19,58,,May 1st 1989,Paperback,English,226386,The Baby-Sitters Club,1796
1206437,Mallory and the Mystery Diary,Ann M. Martin,3.68,1729,436,487,649,130,27,61,,November 1st 1989,Paperback,English,47884,The Baby-Sitters Club,1729
1206438,Mallory Hates Boys (and Gym),Ann M. Martin,3.6,980,233,262,372,89,24,40,138.0,November 1992,Paperback,Spanish,511513,The Baby-Sitters Club,980
1206442,Claudia's Friend,Ann M. Martin,3.64,879,208,240,349,69,13,22,,April 1st 1993,Paperback,English,632607,The Baby-Sitters Club,879
1206445,Claudia and the Bad Joke,Ann M. Martin,3.68,2913,782,748,1083,259,41,80,,December 1st 1988,Unknown Binding,English,1194788,The Baby-Sitters Club,2913
1206457,Mary Anne Misses Logan,Ann M. Martin,3.64,1612,396,434,611,148,23,42,,August 1st 1991,Paperback,English,1937044,The Baby-Sitters Club,1612
1206451,Jessi and the Dance School Phantom,Ann M. Martin,3.6,1253,294,333,480,120,26,38,,March 1991,Unknown Binding,English,1416651,The Baby-Sitters Club,1253
1206455,Dawn Saves the Planet,Ann M. Martin,3.52,1111,237,286,441,115,32,36,,September 1992,Paperback,English,1194798,The Baby-Sitters Club,1111
1206454,Mary Anne vs. Logan,Ann M. Martin,3.6,1943,449,522,756,180,36,59,,February 1991,Unknown Binding,English,281852,The Baby-Sitters Club,1943
1206456,"Get Well Soon, Mallory!",Ann M. Martin,3.66,1043,259,285,398,83,18,31,,October 1st 1993,Unknown Binding,English,1194799,The Baby-Sitters Club,1043
332535,Cloud of Sparrows,Takashi Matsuoka,4.01,3835,1325,1513,769,163,65,347,432.0,2002,Paperback,English,2247118,Samurai,3835
1206464,Cloud of Sparrows,Takashi Matsuoka,4.01,3835,1325,1513,769,163,65,347,592.0,2002,Mass Market Paperback,English,2247118,Samurai,3835
1206458,Claudia and the Great Search,Ann M. Martin,3.65,1622,394,451,622,126,29,55,,April 1990,Paperback,English,2376121,The Baby-Sitters Club,1622
1206460,Cloud Of Sparrows,Takashi Matsuoka,4.01,3836,1326,1513,769,163,65,348,,2002,Paperback,English,2247118,Samurai,3836
1206461,Cloud of Sparrows,Takashi Matsuoka,4.01,3836,1326,1513,769,163,65,348,416.0,2002,Hardcover,English,2247118,Samurai,3836
1206462,Cloud Of Sparrows,Takashi Matsuoka,4.01,3836,1326,1513,769,163,65,348,,2002,Hardcover,English,2247118,Samurai,3836
1206473,Advice to a Young Wife from an Old Mistress,Michael Drury,3.99,167,67,52,31,14,3,27,0.0,1968,Hardcover,English,1309463,,167
179778,The Vatican's Exorcists: Driving Out the Devil in the 21st Century,Tracy Wilkinson,3.32,226,36,55,90,36,9,51,208.0,February 21st 2007,Hardcover,English,173695,,226
1206478,Enemy Coast Ahead - Uncensored: The Real Guy Gibson,Guy Gibson,4.36,1202,670,364,123,25,20,60,288.0,1946,Paperback,English,49679949,,1202
1206483,Upsetting the Balance,Harry Turtledove,3.81,4157,987,1719,1169,245,37,78,481.0,January 1st 1996,Hardcover,English,1046803,Worldwar,4157
1206489,In Code: A Mathematical Journey,"Sarah Flannery, David Flannery",3.8,371,88,151,105,22,5,48,,March 20th 2000,Hardcover,English,1226598,,371
1206487,In the Balance,Harry Turtledove,3.82,6297,1595,2593,1606,394,109,264,,January 3rd 1994,,,1046805,Worldwar,6297
1206486,Striking the Balance,Harry Turtledove,3.83,4201,1045,1706,1182,233,35,76,465.0,November 5th 1996,Hardcover,English,1194831,Worldwar,4201
1206504,The Redemption of Althalus,"David Eddings, Leigh Eddings",3.84,15307,5472,4542,3277,1360,656,530,736.0,2000,ebook,English,2063379,,15307
1206503,The Redemption of Althalus,"David Eddings, Leigh Eddings",3.84,15307,5472,4542,3277,1360,656,530,792.0,2000,Mass Market Paperback,English,2063379,,15307
1206506,The Redemption of Althalus [,"David Eddings, Leigh Eddings",3.84,15307,5472,4542,3277,1360,656,530,,2000,,,2063379,,15307
1206515,Marx's Grundrisse,"Karl Marx, David McLellan",4.26,1632,839,492,210,64,27,46,,1857,Hardcover,English,1194861,,1632
1206516,The Grundrisse,Karl Marx,4.26,1632,839,492,210,64,27,46,,1857,Paperback,English,1194861,,1632
1206517,Marx's Grundrisse,"Karl Marx, David McLellan",4.26,1632,839,492,210,64,27,46,169.0,1857,Hardcover,English,1194861,,1632
1206528,Promethea: Book One,Alan Moore,3.9,11858,4024,4046,2704,798,286,518,,March 2000,,English,3735636,Promethea,11858
1206544,The Cat Who Wished to Be a Man,Lloyd Alexander,3.79,1055,280,376,310,71,18,80,107.0,1973,Paperback,English,656980,,1055
1206547,On a Pale Horse,Piers Anthony,4.14,36623,15382,13159,6289,1350,443,1577,336.0,October 1st 1983,Library Binding,English,900764,Incarnations of Immortality,36623
1206543,The Prometheus Bound,"Aeschylus, George Derwent Thomson",3.96,12499,4162,4605,2987,615,130,633,183.0,June 1979,Hardcover,English,1156090,,12499
1206542,Bellwether,Connie Willis,3.92,11134,3275,4531,2651,534,143,1414,247.0,March 1st 1996,Paperback,English,1194887,,11134
1206546,Difficulties With Girls,Kingsley Amis,3.13,231,23,58,91,44,15,19,276.0,1988,Hardcover,English,1337,Patrick Standish and Jenny Bunn,231
1206545,Lucky Jim,Kingsley Amis,3.77,25988,6968,9545,6694,2048,733,1882,256.0,1954,Hardcover,English,876732,,25988
1206551,Man from Mundania,Piers Anthony,3.72,9899,2521,3112,3386,764,116,95,361.0,January 1st 1989,Mass Market Paperback,English,1194896,Xanth,9899
1206552,Demons Don't Dream,Piers Anthony,3.8,8010,2332,2538,2471,570,99,102,304.0,1992,Hardcover,English,1194897,Xanth,8010
1206553,Dragon's Gold,"Piers Anthony, Robert E. Margroff",3.57,1236,248,405,420,134,29,27,282.0,July 1987,Mass Market Paperback,English,1194898,Kelvin of Rud,1236
1206559,Myth Conceptions,Robert Lynn Asprin,4.08,14439,5197,5720,3052,382,88,220,158.0,1980,Paperback,English,357364,Myth Adventures,14439
1206561,Behindlings,Nicola Barker,3.4,289,51,96,79,45,18,38,535.0,2002,Paperback,English,2417264,Thames Gateway,289
1206560,The Return of the Indian,Lynne Reid Banks,3.86,11797,3450,4133,3441,602,171,285,179.0,1986,Paperback,English,2991406,The Indian in the Cupboard,11797
1206564,The Road to Oz #5,L. Frank Baum,3.76,10878,2953,3514,3389,865,157,523,272.0,1909,Mass Market Paperback,English,1038552,Oz,10878
1206565,Tik-Tok of Oz,"L. Frank Baum, John R. Neill",3.82,7140,2035,2392,2179,466,68,320,,1914,Mass Market Paperback,English,3177899,Oz,7140
1206563,Ozma of Oz,"L. Frank Baum, John R. Neill",3.93,23255,7588,8376,5805,1043,443,1023,246.0,1907,Paperback,English,891152,Oz,23255
1206568,Distortions,Ann Beattie,4.03,273,92,117,49,10,5,17,,May 1st 1983,Paperback,English,1638521,,273
1206567,The Scarecrow of Oz,"L. Frank Baum, John R. Neill",3.81,5547,1551,1840,1776,337,43,262,304.0,July 16th 1915,Paperback,English,3004895,Oz,5547
1206574,The Norton Anthology Of English Literature,M.H. Abrams,4.15,693,325,201,129,24,14,32,2667.0,1962,Paperback,English,6554365,,693
1206583,"Powers, Vol. 4:  Supergroup","Brian Michael Bendis, Michael Avon Oeming",4.17,1989,763,858,324,37,7,70,,June 24th 2003,Paperback,English,102061,Powers (2000),1989
1206580,The Spell of the Sorcerer's Skull,John Bellairs,4.07,1266,451,505,271,29,10,57,176.0,June 3rd 1984,Paperback,,695007,Johnny Dixon,1266
1206597,Land of Dreams,James P. Blaylock,3.81,230,51,102,63,10,4,21,264.0,1987,Hardcover,English,410166,,230
1206598,The Digging Leviathan,James P. Blaylock,3.61,532,135,163,150,60,24,33,333.0,1984,Paperback,English,910018,Narbondo,532
1206604,Hot Sleep,Orson Scott Card,3.71,410,99,144,127,31,9,15,407.0,April 1979,Mass Market Paperback,English,1194953,Worthing,410
1206594,The Boxmaker's Son,Donald S. Smurthwaite,3.79,238,57,94,69,15,3,84,192.0,January 1st 2007,Hardcover,English,1194943,,238
1206601,The Uplift War,David Brin,4.07,25371,9234,10138,4820,912,267,383,638.0,1987,Paperback,English,98235,The Uplift Saga,25371
1206605,Sylvie and Bruno,"Lewis Carroll, Harry Furniss, Martin Gardner",3.43,1112,222,320,344,168,58,86,448.0,1889,Paperback,English,599267,Sylvie and Bruno,1112
1206609,Ramona Forever,Beverly Cleary,4.05,33114,13051,11151,7093,1207,612,505,182.0,April 28th 1984,Paperback,English,2494398,Ramona Quimby,33114
1206603,Why Read The Classics,"Italo Calvino, Martin L. McLaughlin, Esther Calvino",3.87,2167,599,862,561,124,21,186,278.0,1991,Hardcover,English,1194952,,2167
1206602,Pilgrim's Progress,John Bunyan,4.0,114411,50500,30621,20671,8081,4538,3421,379.0,February 1678,Paperback,English,1960084,The Pilgrim's Progress,114411
1206600,The Caucasian Chalk Circle,Bertolt Brecht,3.8,5809,1552,2152,1574,425,106,202,128.0,1945,Paperback,English,89775,,5809
1206606,Rikki Tikki Tavi,Rudyard Kipling,4.19,6642,3136,2052,1125,224,105,303,48.0,1894,Hardcover,,87860217,,6642
1206607,The Return of the Twelves,"Pauline Clarke, Bernarda Bryson",4.17,283,124,104,39,12,4,41,251.0,1962,Hardcover,English,2440274,,283
1206611,The Rime Of The Ancient Mariner,Samuel Taylor Coleridge,3.94,56554,20214,18696,12717,3698,1229,1219,,1798,,,678243,,56554
1206608,Ramona the Pest,"Beverly Cleary, Tracy Dockray",4.06,63283,25266,21052,13356,2545,1064,1519,240.0,1968,Hardcover,English,1284999,Ramona Quimby,63283
1206612,Child of Fortune,Norman Spinrad,4.07,344,143,123,47,20,11,29,483.0,1985,Paperback,English,2253009,,344
10210,Jane Eyre,"Charlotte Brontë, Michael Mason, Sylvère Monod, Barnett Freedman",4.13,1696941,782823,523506,266442,79582,44588,45016,532.0,October 16th 1847,Paperback,English,2977639,,1696941
1206630,Memory Prime,Judith Reeves-Stevens,3.66,1074,262,310,384,106,12,35,320.0,October 1988,Paperback,English,1135444,Star Trek: The Original Series,1074
1206635,The Poe Shadow,Matthew Pearl,3.16,7853,906,2119,2736,1514,578,938,16.0,2006,Audio CD,English,1437022,,7853
1206633,The Hutt Gambit,A.C. Crispin,3.89,9402,2820,3389,2608,519,66,222,0.0,August 11th 1997,Audio Cassette,,1194985,Star Wars: The Han Solo Trilogy,9402
1206638,Tales of Mystery and Horror,"Edgar Allan Poe, Christopher  Lee",4.15,203,85,70,41,7,0,15,2.0,1982,Audiobook,English,75929195,,203
1206639,The Masque of the Red Death,Edgar Allan Poe,4.08,30106,11493,11170,5976,1183,284,1356,,May 1842,Audiobook,English,15568908,,30106
1206637,Collected Stories and Poems,Edgar Allan Poe,4.37,230290,128073,69290,25715,4767,2445,2260,,1849,Audio CD,English,30431,,230290
1206643,Perdition House,Kathryn R. Wall,3.96,346,99,151,83,10,3,29,368.0,May 30th 2003,Hardcover,English,344074,Bay Tanner ,346
1206650,Setting: How to Create and Sustain a Sharp Sense of Time and Place in Your Fiction,Jack M. Bickham,3.61,151,26,56,56,10,3,19,176.0,February 15th 1994,Hardcover,English,215098,Elements of Fiction Writing,151
56647,The Universe Next Door: A Basic Worldview Catalog,James W. Sire,3.94,3947,1298,1500,851,211,87,236,259.0,May 6th 2004,Paperback,English,55204,,3947
1206653,The Universe Next Door: The Making of Tomorrow's Science,Marcus Chown,3.88,230,64,92,59,12,3,17,208.0,January 7th 2002,Hardcover,English,252683,,230
1206654,The Universe Next Door,Marcus Chown,3.88,230,64,92,59,12,3,17,288.0,January 7th 2002,Paperback,English,252683,,230
1206655,The Universe Next Door: A Basic Worldview Catalogue,"James W. Sire, Grover Gardner",3.94,3948,1298,1501,851,211,87,236,,January 1st 2005,Audio CD,English,55204,,3948
1206665,Sister of the Dead,"Barb Hendee, J.C. Hendee",3.98,4187,1277,1710,1042,139,19,111,,January 4th 2005,Paperback,English,403188,Noble Dead Saga: Series 1,4187
1206666,Dhampir,"Barb Hendee, J.C. Hendee",3.81,7545,2054,2864,1914,549,164,443,441.0,January 7th 2003,Paperback,English,1195018,Noble Dead Saga: Series 1,7545
1206669,Rebel Fay,"Barb Hendee, J.C. Hendee",4.02,3135,1044,1238,738,97,18,76,416.0,January 2nd 2007,Paperback,English,50193,Noble Dead Saga: Series 1,3135
1206673,A Fine and Pleasant Misery,Patrick F. McManus,4.35,2414,1215,874,290,29,6,150,,1978,Hardcover,English,1790019,,2414
1206674,Misery,Stephen King,4.18,526537,231574,186899,84464,16811,6789,14018,,June 1987,Hardcover,English,3230869,,526537
1206691,The Christmas Killer,Patricia Windsor,3.67,164,35,63,50,9,7,24,272.0,January 1st 1991,Paperback,English,1195043,,164
1206688,Papyrus of Manethon,Edgar P. Jacobs,3.97,772,263,273,188,45,3,37,,May 1954,Paperback,,1919845,Blake et Mortimer,772
1206701,The First Promise,"Ashapurna Devi, Indira Chowdhury",4.45,765,487,196,41,21,20,73,600.0,January 1st 1964,Paperback,English,17264827,"সত্যবতী, সুবর্ণলতা, বকুল ট্রিলজি",765
1206708,"Memory, History, Forgetting","Paul Ricœur, Kathleen Blamey, David Pellauer",4.11,355,150,121,62,17,5,28,624.0,2000,Hardcover,English,2358148,,355
1206711,Companions of Paradise,Thalassa Ali,3.82,368,112,116,107,26,7,32,,December 4th 2006,Paperback,English,524359,Mariana Givens,368
536918,Companions of Paradise,Thalassa Ali,3.82,368,112,116,107,26,7,32,352.0,December 4th 2006,Paperback,English,524359,Mariana Givens,368
1206719,Donovan's Daughter,Lori Wick,4.28,4820,2431,1497,736,127,29,74,,1994,Paperback,English,1933393,The Californians,4820
1206720,Every Little Thing About You,Lori Wick,4.03,3556,1387,1138,812,180,39,101,,1999,Paperback,English,1331374,Yellow Rose Trilogy,3556
1206723,Whatever Tomorrow Brings,Lori Wick,4.11,3259,1382,1062,642,139,34,87,,January 1st 1992,Paperback,English,1331353,The Californians,3259
1206721,Birth of the Firebringer,Meredith Ann Pierce,4.14,3169,1461,937,585,141,45,146,234.0,1985,Hardcover,English,1349278,Firebringer,3169
1206724,Beyond the Picket Fence,Lori Wick,3.88,1024,353,304,274,78,15,32,180.0,January 1st 1998,Hardcover,English,281115,Lori Wick Short Stories,1024
1206727,City Girl,Lori Wick,4.07,3049,1238,998,641,141,31,64,385.0,January 1st 2001,Paperback,English,1238143,Yellow Rose Trilogy,3049
1206722,A Texas Sky,Lori Wick,4.05,2990,1160,1021,652,127,30,61,404.0,January 1st 2000,Paperback,English,1539693,Yellow Rose Trilogy,2990
1206730,Promise Me Tomorrow,Lori Wick,4.17,2466,1088,813,464,88,13,55,411.0,January 1st 1997,Paperback,English,379354,Rocky Mountain Memories,2466
1206728,Sean Donovan,Lori Wick,4.21,3315,1547,1068,579,97,24,72,269.0,1993,Paperback,English,2693597,The Californians,3315
1206729,As Time Goes By,Lori Wick,4.14,2473,1061,813,489,93,17,63,279.0,1992,Paperback,English,2836076,The Californians,2473
1206731,Where the Wild Rose Blooms,Lori Wick,4.09,3183,1279,1108,624,150,22,100,348.0,January 1st 1996,Paperback,English,19089,Rocky Mountain Memories,3183
1206733,Promise Me Tomorrow,Lori Wick,4.17,2467,1089,813,464,88,13,55,,January 1st 1997,Hardcover,English,379354,Rocky Mountain Memories,2467
1206732,Whispers of Moonlight,Lori Wick,4.0,2358,871,808,507,144,28,61,432.0,July 28th 1996,Paperback,English,236881,Rocky Mountain Memories,2358
1206734,Every Storm,Lori Wick,4.02,3153,1271,963,691,180,48,123,477.0,July 15th 2004,Paperback,English,1655615,,3153
1206735,Moonlight on the Millpond,Lori Wick,3.79,2676,803,858,732,214,69,92,,March 1st 2005,Hardcover,English,379352,Tucker Mills Trilogy,2676
1206736,The Visitor,Lori Wick,4.0,3716,1360,1242,888,193,33,85,424.0,February 1st 2003,Hardcover,English,2419021,The English Garden,3716
1206737,The Pursuit,Lori Wick,4.05,3627,1397,1225,815,153,37,60,432.0,2003,Paperback,English,1195089,The English Garden,3627
1206738,Moonlight on the Millpond,Lori Wick,3.79,2676,803,858,732,214,69,92,437.0,March 1st 2005,Paperback,English,379352,Tucker Mills Trilogy,2676
1206742,Early Christian Doctrines,J.N.D. Kelly,4.15,988,419,355,167,37,10,50,528.0,1958,Paperback,English,1195094,,988
1206752,Feeding the Hungry Heart: An Audio Workshop on Healing Your Relationship with Food,Geneen Roth,3.94,802,270,295,173,46,18,53,,1981,Audio CD,English,8503,,802
1206772,"The Exterminators, Vol. 3: Lies of Our Fathers","Simon Oliver, Tony Moore, Mike Hawthorne, John Lucas",3.71,297,55,123,100,15,4,15,144.0,October 3rd 2007,Paperback,English,1195124,The Exterminators,297
1206779,The Lost World,Michael Crichton,3.8,131367,34849,48662,36550,9103,2203,4002,448.0,September 17th 1995,ebook,English,1212784,Jurassic Park,131367
1206773,Letters to Milena: First Complete Edition,"Franz Kafka, Philip Boehm",3.8,8389,2498,2859,2140,643,249,827,298.0,1952,Hardcover,English,656289,,8389
1206777,Congo,Michael Crichton,3.61,164087,33560,56266,54851,15585,3825,2219,0.0,1980,Paperback,English,688299,,164087
1206778,Jurassic Park,Michael Crichton,4.05,826989,322257,291895,157954,37636,17247,13296,640.0,November 7th 1990,Hardcover,English,3376836,Jurassic Park,826989
1206782,The Terminal Man,Michael Crichton,3.37,24925,2983,7376,10899,3197,470,857,,March 1st 1972,Paperback,English,2651704,,24925
1206781,Congo,Michael Crichton,3.61,164087,33560,56266,54851,15585,3825,2219,301.0,1980,Mass Market Paperback,English,688299,,164087
1206780,Airframe,Michael Crichton,3.72,79356,18698,28905,23915,6299,1539,2051,371.0,November 27th 1996,ebook,English,997270,,79356
1206796,Oliver Twist,"Charles Dickens, Michael Morpurgo",3.87,331454,98051,125283,82066,19445,6609,7976,144.0,1838,Hardcover,English,3057979,,331454
1206805,Tom Swift in the Caves of Nuclear Fire,Victor Appleton II,3.64,198,33,75,76,13,1,11,,1957,,,1195157,Tom Swift Jr.,198
40409718,Post Office,Charles Bukowski,3.97,107931,34789,44489,21355,5281,2017,4232,162.0,1971,Kindle Edition,English,823130,,107931
1206820,Baby-Sitting Is a Dangerous Job,Willo Davis Roberts,3.86,565,174,189,161,31,10,53,144.0,1985,Paperback,English,1195173,,565
1206821,Baby-Sitting is a Dangerous Job,Willo Davis Roberts,3.86,565,174,189,161,31,10,53,161.0,1985,Hardcover,English,1195173,,565
