BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
1602182,New Pathways for Sock Knitters: Book One,Cat Bordhi,4.07,573,227,200,113,25,8,34,136,2007,Paperback,English,1595425,
1602174,L'envers du paradis,F. Scott Fitzgerald,3.66,65211,14980,23183,18856,6181,2011,3709,290,March 26th 1920,Mass Market Paperback,French,2520849,
310612,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",3.88,240337,94729,70181,41512,19884,14031,15623,394,May 1st 1980,Paperback,English,968084,
54123,The Neon Bible,John Kennedy Toole,3.73,6259,1367,2450,1915,459,68,497,162,1989,Paperback,English,2391668,
310612,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",3.88,240337,94729,70181,41512,19884,14031,15623,394,May 1st 1980,Paperback,English,968084,
1602186,La Conjuration des imbéciles,"John Kennedy Toole, Jean-Pierre Carasso",3.88,240387,94743,70202,41522,19886,14034,15629,477,May 1st 1980,Paperback,French,968084,
1602193,Cherokee,Jean Echenoz,3.43,173,39,41,57,28,8,11,231,September 1st 1983,Paperback,French,963889,
1602192,Les Grandes blondes,Jean Echenoz,3.34,264,38,76,97,44,9,26,251,1995,Paperback,French,520445,
1602191,Ravel,Jean Echenoz,3.73,1011,200,428,300,72,11,132,124,January 12th 2006,Paperback,French,1595434,
599428,Ravel,"Jean Echenoz, Linda Coverdale",3.73,1011,200,428,300,72,11,132,192,January 12th 2006,Hardcover,English,1595434,
979001,Cherokee,"Jean Echenoz, Mark Polizzotti",3.43,173,39,41,57,28,8,11,212,September 1st 1983,Paperback,English,963889,
1602203,Just Jenifer,Janet Lambert,4.00,95,34,34,21,5,1,11,187,1946,Hardcover,,1595446,Jordon Family
506065,I'm Gone,"Jean Echenoz, Mark Polizzotti",3.41,1062,176,307,395,145,39,110,195,September 7th 1999,Paperback,English,494103,
1602204,Les Grandes Blondes,Jean Echenoz,3.34,264,38,76,97,44,9,26,250,September 28th 1995,Paperback,French,520445,
1602209,Murder Most Feline: Cunning Tales of Cats and Crime,"Ed Gorman, Larry Segriff, Parnell Hall, Jon L. Breen, Bill Crider, Janet Dawson, Catherine Dain, Tracy Knight",3.48,23,6,4,9,3,1,4,248,August 2001,Paperback,English,1696730,
1602207,Bible Samuel,Anonymous,4.55,401,286,71,27,11,6,57,,December 1st 2003,Paperback,French,19049464,Bible
1602208,Nine Lives To Murder,Marian Babson,3.67,155,28,59,59,7,2,17,,January 1st 1994,Paperback,English,2127148,
1602211,Four Elements of Murder,D.B. Borton,3.79,47,15,15,10,6,1,7,256,May 1st 1995,Paperback,English,1595454,Cat Caliban
1602210,Scaredy Cat,Mark Billingham,3.97,7443,2353,3100,1531,333,126,341,384,January 1st 2001,Hardcover,English,1595453,Tom Thorne
1602221,Derniers poèmes d'amour,Paul Éluard,4.32,298,155,99,33,6,5,22,,January 1st 1967,Paperback,,113110,
1602222,Tale Two Cities,Charles Dickens,3.85,834666,287892,267400,181291,64379,33704,18417,415,November 26th 1859,Paperback,English,2956372,
1602243,Antoine et Consuelo de Saint-Exupéry. Un amour de légende,Alain Vircondelet,4.43,7,5,0,2,0,0,0,182,August 2000,,,927117,
1602239,Memoires De La Rose,"Consuelo de Saint-Exupéry, CONSUELO SAINT EXUPERY",3.75,741,202,241,224,57,17,90,,January 1st 2001,,,994824,
1602248,The Police 1978 - 1983,"Lynn Goldsmith, Phil  Sutcliffe",4.05,40,14,15,10,1,0,3,192,1983,Hardcover,English,1595491,
1602249,"La Citadelle des Ombres, Tome 4","Robin Hobb, Arnaud Mousnier-Lompré",4.66,121,85,31,5,0,0,5,1144,January 10th 2007,Paperback,French,3131596,L'Assassin royal
1602247,"I'll Be Watching You: Inside the Police, 1980-83",Andy Summers,4.36,56,25,27,3,1,0,6,375,2007,Hardcover,English,587309,
1602250,La Citadelle du vertige,"Alain Grousset, Manchu",3.28,53,7,14,22,7,3,6,149,January 1st 1991,Paperback,French,1595493,
1602251,La tour de l'ange vert,Tad Williams,4.13,60,21,26,13,0,0,0,568,1993,Mass Market Paperback,French,6839683,L'arcane des épées
1602254,World Press Photo 2007 (World Press Photo),World Press Photo Foundation,4.38,21,11,7,3,0,0,0,,July 1st 2007,Paperback,English,1595497,
1602253,"Writing, Directing, and Producing Documentary Films and Videos",Alan Rosenthal,3.76,75,15,34,20,5,1,2,448,1990,Paperback,English,1595496,
1221492,Beauchamp Besieged,Elaine Knighton,3.52,29,3,14,8,3,1,2,304,June 24th 2003,Paperback,English,1209977,
1602256,Tandis que j'agonise,William Faulkner,3.72,141342,42576,45573,31714,13640,7839,7862,254,1930,Paperback,French,481854,
1602259,Treize Histoires,William Faulkner,3.93,68,21,25,18,4,0,8,371,1931,Paperback,French,2240384,
1602261,The Civil War in Depth Volume II: History in 3-D,Bob Zeller,4.46,13,8,3,2,0,0,0,120,July 1st 2000,Hardcover,English,1595504,
1602258,Sanctuaire,William Faulkner,3.64,11537,2389,4307,3507,979,355,804,384,1931,Mass Market Paperback,French,1646639,
1602260,Pylone,William Faulkner,3.36,591,86,182,203,96,24,63,339,1935,Paperback,French,888961,
1602255,Le Bruit et la Fureur,"William Faulkner, Maurice-Edgar Coindreau",3.86,162275,59333,49775,31854,13300,8013,7401,372,1929,Mass Market Paperback,French,1168289,
1602262,Sartoris,William Faulkner,3.82,1255,329,482,356,71,17,77,473,1929,Paperback,French,1939476,
1602257,Lumière d'août,William Faulkner,3.92,58061,20322,20520,11454,3820,1945,2601,640,March 12th 1932,Paperback,French,1595500,
417783,Mosquitoes,William Faulkner,3.12,928,86,223,389,180,50,108,304,1927,Paperback,English,414590,
1602271,The Less-Than-Perfect Rider: Overcoming Common Riding Problems,"Lesley Bayley, Caroline Davis",3.89,9,1,6,2,0,0,0,151,March 4th 1994,Hardcover,English,1595514,
1602265,L'Intrus,"William Faulkner, René-Noël Raimbault, Michel Gresset",3.76,5092,1275,1963,1331,381,142,403,320,September 27th 1948,Paperback,French,1121143,
1602266,"Si je t'oublie, Jérusalem","William Faulkner, François Pitavy, Maurice-Edgar Coindreau",3.87,4118,1211,1592,969,278,68,312,364,1939,,French,1046046,
1602272,The Less-Than Perfect Rider,"Lesley Bayley, Caroline Davis",3.89,9,1,6,2,0,0,0,160,March 4th 1994,Paperback,English,1595514,
1602269,Table for Two,Dara Girard,4.33,57,28,20,9,0,0,1,,November 1st 2003,Paperback,English,1595512,Henson
1602268,Absalon ! Absalon !,"William Faulkner, René-Noël Raimbault, Charles-P. Vorce",3.97,39618,15899,12175,7461,2600,1483,2208,331,1936,Paperback,French,1595511,
1602277,Just David,Eleanor H. Porter,4.21,1112,547,331,171,46,17,165,,1916,Paperback,English,986243,
1602278,Doctor Desoto With Book,William Steig,4.15,14210,6370,4406,2747,525,162,477,32,November 1st 1982,Audiobook,English,1595522,Doctor De Soto
1602282,Riding Logic: Transform Riding Skills to Art on Horseback with Classical Lessons in Flatwork and Jumping,Wilhelm Müseler,4.38,40,22,12,5,1,0,3,159,January 1st 1969,Hardcover,English,1595524,
1602279,Doctor de Soto,Weston Woods,4.15,14210,6370,4406,2747,525,162,477,,November 1st 1982,,French,1595522,Doctor De Soto
1602281,Riding Logic,Wilhelm Müseler,4.38,40,22,12,5,1,0,3,,January 1st 1969,Hardcover,English,1595524,
1602286,Confie En El Mañana: Guía Para El Tratamiento Del Cáncer De Seno,Vladimir Lange,4.12,17,9,3,3,2,0,6,,January 1st 1999,Paperback,Spanish,2644131,
1602289,A Sudden Country,Karen Fisher,3.66,1181,292,415,303,123,48,199,552,2005,Hardcover,English,1595532,
1602293,odas elementales,Pablo Neruda,4.36,2424,1311,764,275,59,15,151,,1954,,,43426,
225640,Citadelle,Antoine de Saint-Exupéry,4.18,1855,981,464,250,89,71,118,628,April 22nd 1948,Mass Market Paperback,French,218545,
225640,Citadelle,Antoine de Saint-Exupéry,4.18,1855,981,464,250,89,71,118,628,April 22nd 1948,Mass Market Paperback,French,218545,
1602306,Donde Habite El Olvido: Version Original del Texto y Manuscritos,Luis Cernuda,4.58,26,18,5,3,0,0,0,71,2003,Paperback,Spanish,1595550,
1602311,One Hungry Monster: A Counting Book in Rhyme,"Susan Heyboer O'Keefe, Lynn Munsinger",4.11,309,132,96,67,12,2,50,22,January 1st 1989,Board Book,English,1595555,
1602313,Serenity--Stepping Out,Realbuzz Studios,3.82,114,36,35,32,8,3,14,96,January 1st 2006,Paperback,,1595557,Serenity
1602316,George Eliot: Middlemarch - Silas Marner - Amos Barton,George Eliot,3.99,762,277,266,168,34,17,39,,November 1st 1994,Hardcover,English,1595560,
1602318,Stepping Out,Richard  Harris,3.61,28,7,7,10,4,0,2,96,March 1985,Paperback,English,1595562,
1602317,Kidnapped,Robert Louis Stevenson,3.79,58696,15782,21053,16706,4006,1149,1969,,1886,,,963266,David Balfour
1602322,The Return of the Phantom: Le Couer Loyal,Etienne de Mendes,3.89,37,18,6,7,3,3,3,508,June 14th 2007,Paperback,English,1595566,
1602320,Devil May Cry,Sherrilyn Kenyon,4.28,38055,18994,12540,5176,1000,345,1154,,2007,Audio Cassette,English,81224,Dark-Hunter
1602331,Le roi dort,Philippe Le Guillou,4.00,2,0,2,0,0,0,0,409,January 16th 2001,Paperback,French,1595575,
1602341,Key Competencies in Brief Dynamic Psychotherapy: Clinical Practice Beyond the Manual,Jeffrey L. Binder,3.70,33,5,15,11,2,0,0,292,January 1st 2004,Hardcover,English,1595585,
1602338,"Values-Based Selling: The Art of Building High-Trust Client Relationships for Financial Advisors, Insurance Agents and Investment Reps",Bill Bachrach,4.06,36,11,19,4,1,1,4,380,May 1996,hardcover,English,1595582,
1602333,Split Second,Fern Michaels,3.59,1617,450,434,451,183,99,177,320,July 1999,Hardcover,English,16259908,
1602343,The Art of the Question: A Guide to Short-Term Question-Centered Therapy,Marilee C. Goldberg,4.17,12,6,3,2,1,0,2,368,October 1997,Hardcover,English,1595587,
1602339,"Born to Rebel: Birth Order, Family Dynamics and Creative Lives",Frank J. Sulloway,3.75,277,62,115,75,18,7,34,653,October 8th 1996,Hardcover,English,892586,
1602350,Diary of a Provincial Lesbian,V.G. Lee,3.71,92,26,29,25,8,4,13,220,January 1st 2006,Paperback,English,1595594,
1602348,Mental Dynamics: Power Thinking For Personal Success,K. Thomas Finley,4.00,14,3,8,3,0,0,1,,December 1st 1990,Hardcover,English,1595592,
1602354,Antología de la poesía hispanoamericana moderna. Tomos 1 y 2,Various,4.33,3,1,2,0,0,0,1,,1982,,,1595611,
1602352,Bomber Command,Max Hastings,4.16,1240,489,518,193,26,14,69,,January 1st 1979,,,53995,
1602360,The Penguin Book Of Indian Journeys,Dom Moraes,3.72,43,11,14,15,1,2,9,,January 1st 2001,Hardcover,English,1595605,
1602361,Great German Poems of the Romantic Era,Stanley Appelbaum,4.21,39,16,18,3,1,1,2,238,May 8th 1995,Paperback,Multiple languages,1595606,
1602366,Antologia de la poesia hispanoamericana moderna. Tomos 1 y 2,"Guillermo Sucre, Ana Maria del Re, Sonia García García, Alba Rosa Hernández Bossio, Gonzalo Rojas, Violeta Urbina Tosta, Luis Miguel Isava",4.33,3,1,2,0,0,0,1,1634,1982,Hardcover,Spanish,1595611,
1602365,Deborah Goes To Dover,Marion Chesney,3.86,1038,280,384,334,30,10,51,,September 1st 1992,Hardcover,English,1595610,The Traveling Matchmaker
1602368,Three Years Among the Comanches,Nelson Lee,3.97,574,213,196,116,34,15,30,187,1859,Paperback,English,1595613,
1602370,"The Comanches: A History, 1706-1875",Thomas W. Kavanagh,3.83,18,7,2,8,1,0,0,588,October 1st 1995,Paperback,English,1595615,
1602375,Never at Home,Dom Moraes,3.92,12,5,3,3,0,1,2,,June 30th 1994,Paperback,English,1595620,
1602373,The Book of Results,Ray Sherwin,3.93,75,22,30,19,4,0,6,85,1992,Paperback,English,1595618,
1602369,The Comanches: Lords of the South Plains,"Ernest Wallace, E. Adamson Hoebel",3.98,41,14,14,11,2,0,6,416,September 1987,Paperback,English,1595614,
1602378,"Realities of Foreign Service Life, Volume 2","Patricia Linderman, Melissa Brayer Hess",3.85,55,16,20,14,5,0,7,288,July 2nd 2007,Paperback,English,1595623,
1602372,Spotted Boy and the Commanches,Mabel Earp Cason,4.29,73,38,24,8,0,3,11,155,February 1st 1963,Paperback,English,1595617,
1602384,Last Days of the Sicilians,Ralph Blumenthal,3.50,18,2,6,9,1,0,1,354,August 12th 1988,Hardcover,English,1595641,
1602383,Seas of Crisis,Joe Buff,4.26,376,189,116,54,15,2,19,400,January 10th 2006,Paperback,English,1187525,Jeffrey Fuller
1602386,Prosas Profanas Y Otros Poemas,Rubén Darío,3.82,223,60,86,59,13,5,15,217,1896,Paperback,Spanish,63240,
126979,Antología poética,Rubén Darío,3.96,237,81,79,66,9,2,6,208,January 1st 1946,Paperback,Spanish,122285,
1602394,Dogra Magra,"Kyūsaku Yumeno, Patrick Honnoré",4.05,142,64,40,24,9,5,19,802,October 1976,Mass Market Paperback,French,1595656,
1602394,Dogra Magra,"Kyūsaku Yumeno, Patrick Honnoré",4.05,142,64,40,24,9,5,19,802,October 1976,Mass Market Paperback,French,1595656,
1602385,Cantos de vida y esperanza / Songs of Life and Hope (Clasicos / Classics),Rubén Darío,4.07,178,68,60,45,5,0,26,153,1905,Paperback,,339878,
1602389,Bette Davis  A Biography,Barbara Leaming,3.51,199,33,73,65,19,9,19,,January 1st 1992,Hardcover,English,1936785,
1602400,Colorado's Fourteeners Map Pack,Gerry Roach,4.29,7,4,2,0,1,0,0,36,April 1999,Paperback,English,1595662,
1602390,Bette Davis,Alexander  Walker,3.68,22,6,6,7,3,0,2,,1986,Hardcover,English,1595651,
1602404,Fourteeners,Perry Eberhart,4.00,5,1,3,1,0,0,0,,June 1970,Paperback,English,3580659,
1602405,Azaleas: A Book of Poems (Weatherhead Books on Asia),"Kim Sowol, David R. McCann",4.00,55,23,15,11,6,0,7,200,January 1st 2005,Paperback,English,1595667,
1602410,Government by Judiciary: The Transformation of the Fourteenth Amendment,Raoul Berger,4.21,38,19,10,8,0,1,3,578,January 1st 1977,Paperback,English,1595672,
1602409,Snow,Orhan Pamuk,3.59,42168,9319,14848,11443,4479,2079,3709,426,2002,Hardcover,,2701142,
1602423,Hoje Não,José Luís Peixoto,3.29,243,28,66,107,32,10,24,165,2007,Paperback,Portuguese,1595686,
1602424,Antología poética,Rafael Alberti,4.05,64,21,29,10,4,0,1,,2003,Hardcover,English,1595687,
1602424,Antología poética,Rafael Alberti,4.05,64,21,29,10,4,0,1,,2003,Hardcover,English,1595687,
1602426,Antología poética,"Rafael Alberti, Jaime Siles, Juan Francisco Peña",4.05,64,21,29,10,4,0,1,500,2003,Mass Market Paperback,Spanish,1595687,
1602431,"Guerilla Music Marketing Handbook: 201 Self-Promotion Ideas for Songwriters, Musicians and Bands on a Budget",Bob Baker,3.30,64,11,16,22,11,4,1,160,October 2001,Paperback,English,1206971,
1602427,Antologia Poetica,Rafael Alberti,4.05,64,21,29,10,4,0,1,,2003,Hardcover,English,1595687,
1602430,The Complete Encyclopedia of Natural Healing!,Gary Null,4.03,63,23,23,13,4,0,4,,1986,,,396703,
67012,Multitude: War and Democracy in the Age of Empire,"Michael Hardt, Antonio Negri",3.80,811,239,289,193,64,26,51,426,October 18th 2004,Paperback,English,418722,"Michael Hardt, Antonio Negri"
1602432,Ol' Lady Grizelda,Justin Matott,4.38,13,6,6,1,0,0,3,36,November 1st 1998,Hardcover,English,1595695,
1602434,Friction: Best Gay Erotic Fiction,Jesse Grant,3.50,6,2,1,1,2,0,0,407,February 1st 2000,Paperback,English,1595697,
1444858,Goodbye Mr. Socialism,Antonio Negri,3.23,69,8,21,23,13,4,6,256,1990,Paperback,English,1435537,"New Slant: Religion, Politics, Ontology"
1602435,Men on Men 3: Best New Gay Fiction,"George Stambolian, Various",3.56,34,7,12,10,3,2,2,368,1990,Paperback,English,1595698,Men on Men
1602438,Empire,Michael Hardt,3.77,2195,639,754,534,197,71,105,,2000,,,27374,"Michael Hardt, Antonio Negri"
1602446,"No Moon, No Milk!","Chris Babcock, Mark Teague",4.04,121,51,34,26,10,0,23,32,January 1st 1993,Paperback,English,1595708,
1602445,"No Moon, No Milk!","Chris Babcock, Mark Teague",4.04,121,51,34,26,10,0,23,32,January 1st 1993,Paperback,English,1595708,
1602445,"No Moon, No Milk!","Chris Babcock, Mark Teague",4.04,121,51,34,26,10,0,23,32,January 1st 1993,Paperback,English,1595708,
1602461,Provence of Alain Ducasse,"Alain Ducasse, François Simon",4.08,13,3,9,0,1,0,2,164,March 1st 2001,Hardcover,English,1595725,
1602459,"Madoc, Prince Of America",Bernard Knight,3.82,22,7,8,5,0,2,1,189,1977,Hardcover,English,1595722,
1602463,"Object-Oriented Metrics in Practice: Using Software Metrics to Characterize, Evaluate, and Improve the Design of Object-Oriented Systems",Michele Lanza,4.00,19,7,6,5,1,0,5,205,January 1st 2006,Hardcover,English,1595727,
17878,The Village of Stepanchikovo,"Fyodor Dostoyevsky, Ignat Avsey",3.86,2961,808,1187,757,163,46,221,224,1859,Paperback,English,925118,
1602476,Command the Morning,Pearl S. Buck,3.69,104,24,38,31,8,3,24,264,1959,Mass Market Paperback,English,1595741,
1602479,In the Shadow of the Dam: The Aftermath of the Mill River Flood of 1874,Elizabeth M. Sharpe,4.08,38,12,20,3,3,0,11,284,May 4th 2004,Hardcover,English,1595744,
1602485,Sunday Week,"Dinah Johnson, Tyrone Geter",4.50,12,7,4,1,0,0,2,32,March 15th 1999,Hardcover,English,1595750,
1602484,Clifford's Busy Week,Norman Bridwell,3.72,219,76,37,76,28,2,21,32,May 2002,Hardcover,English,2485685,Clifford the Big Red Dog
567300,Hearts Come Home and Other Stories,Pearl S. Buck,3.86,72,17,32,19,4,0,4,237,August 1962,Mass Market Paperback,English,1595758,
1602503,A Perfumed Scorpion: The Way to the Way,Idries Shah,4.71,89,71,13,3,1,1,17,192,December 1st 1981,Paperback,English,2930292,
1602510,"Encyclopedia of Psychotherapy, Two-Volume Set",Michel Hersen,3.80,5,2,0,3,0,0,0,1942,June 2002,Boxed Set,English,1595775,
1602502,Dark Companions,Ramsey Campbell,4.01,380,136,145,70,23,6,37,,January 1st 1982,Hardcover,English,1595767,
1602509,Differential Equations With Mathematica,Martha L. Abell,3.33,3,0,1,2,0,0,0,,September 1st 1993,Paperback,English,1595774,
1602512,Core CSS,Keith Schengili-Roberts,4.29,7,4,2,0,1,0,0,864,September 23rd 2003,Paperback,English,1595777,
1602516,The Jean Moss Book of World Knits,Jean Moss,3.10,10,0,3,6,0,1,1,151,November 14th 1997,Hardcover,English,1595781,
1602517,The Jean Moss Designer Knits Collection,Jean Moss,3.75,8,1,5,1,1,0,1,160,October 1st 1991,Hardcover,English,1595782,
1602518,Knits for All Seasons,Jean Moss,4.00,4,0,4,0,0,0,0,160,January 1st 1993,Hardcover,English,1595783,
1602514,Madness: A Brief History,Roy Porter,3.49,842,143,259,330,91,19,96,242,2002,Hardcover,English,1595779,
1602519,Contemporary Classics: 24 Elegant Knits with a Modern Twist,Jean Moss,3.21,14,2,3,5,4,0,3,127,September 15th 2007,Paperback,English,1595784,
1602520,Jerry Hall's Tall Tales,Jerry Hall,3.22,45,5,14,15,8,3,5,223,January 1st 1985,Paperback,English,2181774,
1602523,"Modal Counterpoint, Renaissance Style",Peter Schubert,3.79,19,6,5,6,2,0,3,,May 13th 1999,Spiral-bound,English,7047248,
1602524,Gesenius' Hebrew Grammar,Emil Kautzsch,4.18,50,24,12,13,1,0,2,614,February 22nd 1993,Hardcover,English,1595789,
1602525,A Coptic Dictionary,Walter Ewing Crum,4.86,7,6,1,0,0,0,0,,December 31st 1962,Hardcover,English,1595790,
1602526,"Computers & Typesetting, Volume C: The Metafont Book",Donald Ervin Knuth,4.17,30,12,11,7,0,0,0,384,January 1st 1986,Hardcover,English,1595791,Computers & typesetting
1602528,Computers And The Imagination: Visual Adventures Beyond The Edge,Clifford A. Pickover,4.00,22,7,8,7,0,0,1,,1991,Paperback,English,2497008,
1602532,"Stochastic Linear Programming: Models, Theory, and Computation",Peter Kall,5.00,1,1,0,0,0,0,0,397,March 8th 1975,Hardcover,English,1595799,
1602527,A Basic Grammar of Ugaritic Language,Stanislav Segert,4.67,3,2,1,0,0,0,1,,February 12th 1985,Hardcover,English,1595793,
1602530,Unsolved Problems in Number Theory,Richard K. Guy,4.67,12,9,2,1,0,0,1,438,November 1981,Hardcover,English,1595797,
1602529,Mazes For The Mind: Computers And The Unexpected,Clifford A. Pickover,4.05,22,7,9,6,0,0,2,,November 1992,Paperback,English,1595796,
1602536,Analysis And Simulation Of Chaotic Systems,Frank C. Hoppensteadt,3.00,2,0,1,0,1,0,0,,December 31st 1992,Hardcover,English,26507676,
1602534,18 Unconventional Essays on the Nature of Mathematics,Reuben Hersh,4.27,11,4,6,1,0,0,0,326,September 16th 2005,Paperback,English,1595801,
1602538,Designer Knits Collection,Jean Moss,3.75,8,1,5,1,1,0,1,,October 1st 1991,,,1595782,
