BookID,Genre,NumberOfPeople
29,to-buy,29
29,dnf,28
29,non-fic,28
29,funny,28
29,proposed-reading-program,27
29,favourites,26
29,ebooks,26
29,education,25
29,my-library,24
29,non-fiction-to-read,22
29,i-own,21
29,essays,20
29,american,20
29,audio-books,20
29,culture,20
29,bryson,19
29,language-and-linguistics,19
29,general-non-fiction,19
29,etymology,19
29,anthropology,18
29,audible,17
29,home-library,17
29,nf,17
29,my-books,17
29,book-club,17
29,nonfiction-to-read,17
29,on-hold,16
29,audio-book,16
29,other-non-fiction,16
29,kindle-books,15
29,nonfiction-language,15
29,tbr,15
29,other,15
29,wish-list,15
29,british,15
29,borrowed,15
29,words,15
29,england,14
29,social-science,14
29,didn-t-finish,14
29,own-it,14
29,general-nonfiction,14
29,unfinished,14
29,read-in-english,13
30,to-read,37174
30,fantasy,2241
30,currently-reading,1544
30,favorites,1209
30,fiction,648
30,classics,572
30,own,285
30,owned,254
30,books-i-own,229
30,classic,124
30,default,120
30,tolkien,105
30,series,104
30,adventure,102
30,sci-fi-fantasy,99
30,favourites,80
30,epic-fantasy,79
30,my-books,68
30,owned-books,65
30,high-fantasy,61
30,my-library,60
30,young-adult,58
30,literature,55
30,j-r-r-tolkien,54
30,fantasy-sci-fi,50
30,all-time-favorites,48
30,magic,47
30,library,45
30,lord-of-the-rings,43
30,epic,40
30,scifi-fantasy,39
30,novels,38
30,to-buy,36
30,wishlist,34
30,sci-fi,31
30,favorite-books,29
30,favorite,27
30,fantasy-scifi,27
30,classic-literature,27
30,shelfari-favorites,26
30,books,25
30,science-fiction,24
30,middle-earth,23
30,adult,23
30,i-own,22
30,home-library,21
30,fantasy-fiction,21
30,lotr,21
30,novel,21
30,ya,20
30,personal-library,20
30,jrr-tolkien,20
30,my-favorites,20
30,science-fiction-fantasy,19
30,mythology,18
30,childhood,18
30,re-read,18
30,christian,17
30,sci-fi-and-fantasy,17
30,english,17
30,audio_wanted,16
30,adult-fiction,16
30,box-sets,15
30,bookshelf,15
30,own-it,14
30,audiobook,14
30,wish-list,14
30,collection,14
30,british,14
30,want-to-buy,13
30,collections,13
30,speculative-fiction,13
30,dragons,13
30,children,13
30,have,13
30,war,13
30,fiction-fantasy,12
30,favorite-series,12
30,on-my-shelf,12
30,kids,12
30,childrens,12
30,fantasy-science-fiction,12
30,tbr,11
30,hobbit,11
30,scifi,11
30,other,11
30,paperback,11
30,books-i-have,11
30,audio-wanted,10
30,my-bookshelf,10
30,home,10
30,classic-fantasy,10
30,favourite,10
30,british-literature,10
30,elves,10
30,loved,10
31,to-read,220517
31,currently-reading,31077
31,fantasy,16848
31,favorites,9987
31,classics,5025
31,fiction,5006
31,owned,2030
31,own,1912
31,books-i-own,1293
31,favourites,1027
31,classic,940
31,tolkien,805
31,adventure,722
31,sci-fi-fantasy,642
31,default,614
31,series,557
31,owned-books,470
31,epic-fantasy,451
31,literature,417
31,high-fantasy,412
31,novels,394
31,fantasy-sci-fi,354
31,young-adult,352
31,all-time-favorites,324
31,my-library,293
31,my-books,292
31,epic,264
31,library,260
31,re-read,255
31,favorite-books,239
31,kindle,238
31,scifi-fantasy,238
31,magic,230
31,favorite,209
31,british,209
31,sci-fi,206
31,j-r-r-tolkien,200
31,novel,193
31,science-fiction-fantasy,190
31,fantasy-scifi,188
31,english,187
31,science-fiction,179
31,to-buy,159
31,adult,158
31,middle-earth,153
31,books,152
31,i-own,149
31,fantasia,146
31,wishlist,138
31,childhood,138
31,abandoned,129
31,tbr,128
31,fantasy-fiction,123
31,classic-literature,121
31,sci-fi-and-fantasy,120
31,ebook,119
31,lord-of-the-rings,119
31,home-library,119
31,bookshelf,118
31,shelfari-favorites,117
31,own-it,115
31,on-hold,113
31,to-re-read,113
31,fiction-fantasy,109
31,great-american-read,105
31,adult-fiction,104
31,reread,102
31,all-time-favourites,102
31,faves,101
31,dnf,100
31,unfinished,100
31,ebooks,98
31,my-favorites,97
31,favourite,96
31,british-literature,94
31,must-read,92
31,did-not-finish,91
31,read-more-than-once,91
31,on-my-shelf,90
31,favourite-books,89
31,finished,89
31,to-reread,86
31,audiobook,85
31,fantasía,82
31,ya,82
31,have,79
31,speculative-fiction,78
31,audiobooks,77
31,my-bookshelf,76
31,fantasy-science-fiction,76
34,to-read,165
34,tolkien,13
34,own,6
34,books-i-own,6
34,fantasy,5
34,currently-reading,4
34,default,3
34,middle-earth,3
34,reference,3
34,movies,3
34,nonfiction,3
34,non-fiction,3
34,film,2
34,movie-companions,2
34,my-own-books,1
34,got-book-s,1
34,bought,1
34,fandom-things,1
34,cats-books,1
34,owned,1
34,other,1
34,fiction-own,1
34,owned_tolkien,1
34,total-owned,1
34,about-the-movies,1
34,the-lord-of-the-rings-the-hobbit,1
34,lla_wanted,1
34,lle_wanted,1
34,in-collection,1
34,guillaume,1
34,cinéma-histoire-et-techniques,1
34,cinéma-animation,1
34,cinéma,1
34,arts,1
34,we-own-a-copy,1
34,fantasy-magic-sci-fi,1
34,no-ficción,1
34,film-book-wish-list,1
34,own-a-copy,1
34,movies-tv-shows,1
34,movies-and-screenplays,1
34,film-companions,1
34,art-of-middle-earth,1
34,middle-earth-on-film,1
34,calibre,1
34,sci-fi-fantesy,1
34,my-shelf-tbr,1
34,on-shelf,1
34,non-fic,1
34,i-own,1
34,art,1
34,j-r-r-tolkein,1
34,my-physical-library,1
34,movie-extras,1
34,fiction-fantasy,1
34,digital-book-shelf,1
34,home-library,1
34,companion-books,1
34,j-r-r-yolkein,1
34,i-have,1
34,another-world-outside-of-earth,1
34,owned-books,1
34,lotr-related,1
34,unread-tolkien,1
34,tolkien-sekundär,1
34,books-i-own-that-i-haven-t-read,1
34,tolkien-and-tolkien-related,1
34,media,1
34,read-tolkien,1
34,read-favorite,1
34,read-fantasy,1
34,movies-plays,1
34,own-tolkien,1
34,tolkien-book-collection,1
34,film-and-television,1
34,resource-books,1
34,my-books,1
34,mymap,1
34,j-r-r-tolkien,1
34,saw-as-a-movies,1
34,at-moms,1
34,young-adult,1
34,science-fiction,1
34,picture-books,1
34,jrr-toklien,1
34,lotr-movies,1
34,lord-of-the-rings,1
34,bande-dessinée,1
34,at-home,1
34,francais,1
34,fantasy-adventure,1
36,to-read,572468
36,currently-reading,45717
36,fantasy,40476
36,favorites,15238
36,classics,10620
36,fiction,9910
36,owned,4474
36,own,4373
36,books-i-own,3522
36,classic,2082
36,adventure,1969
36,series,1959
36,tolkien,1653
36,favourites,1524
36,sci-fi-fantasy,1424
36,high-fantasy,1311
36,epic-fantasy,1233
36,owned-books,1135
36,fantasy-sci-fi,832
36,young-adult,794
36,novels,772
36,default,760
36,magic,741
36,audiobook,695
36,re-read,666
36,audiobooks,665
36,my-books,663
36,literature,658
36,j-r-r-tolkien,623
36,adult,619
36,my-library,579
36,lord-of-the-rings,565
36,scifi-fantasy,523
36,library,500
36,all-time-favorites,500
36,epic,497
36,books,426
36,science-fiction,399
36,i-own,395
36,novel,392
36,dnf,388
36,science-fiction-fantasy,383
36,tbr,381
36,sci-fi,372
36,middle-earth,370
36,fantasy-scifi,367
36,adult-fiction,367
36,british,359
36,english,356
36,kindle-unlimited,346
36,fantasia,334
36,audio,327
36,audible,325
36,kindle,322
36,favorite,313
36,reread,309
36,favorite-books,300
36,to-buy,292
36,wishlist,266
36,fiction-fantasy,263
36,abandoned,260
36,childhood,259
36,bookshelf,258
36,lotr,252
36,on-hold,248
36,sci-fi-and-fantasy,248
36,did-not-finish,247
36,fantasy-fiction,243
36,classic-literature,234
36,own-it,234
36,rory-gilmore-reading-challenge,229
36,on-my-shelf,229
36,fantasía,226
36,jrr-tolkien,225
36,ebook,215
36,ya,212
36,home-library,211
36,my-bookshelf,199
36,physical-tbr,192
36,to-re-read,188
36,have,184
36,genre-fantasy,184
36,personal-library,183
36,owned-tbr,183
36,read-more-than-once,181
36,paperback,177
36,to-reread,176
37,to-read,7311
37,fantasy,136
37,tolkien,54
37,non-fiction,33
37,art,31
37,currently-reading,29
37,owned,29
37,fiction,20
37,own,19
37,middle-earth,18
37,lord-of-the-rings,16
37,reference,15
37,lotr,13
37,movies,12
37,books-i-own,11
37,favorites,10
37,nonfiction,10
37,wishlist,7
37,my-library,7
37,film,7
37,default,6
37,my-books,6
37,art-books,6
37,classics,5
37,high-fantasy,5
37,media-tie-in,4
37,adult,4
37,j-r-r-tolkien,4
37,tolkien-related,4
37,other,4
37,adventure,3
37,home-library,3
37,war,3
37,movie,3
37,movies-tv,3
37,tolkien-middle-earth,3
37,the-lord-of-the-rings,3
37,book-scan-project,2
37,library,2
37,fantasía,2
37,interest,2
37,fantasy-high,2
37,reference-books,2
37,larp,2
37,tie-ins,2
37,on-the-shelf,2
37,guide-books,2
37,photography,2
37,books,2
37,sci-fi,2
37,male-authors,2
37,personal-library,2
37,scifi-fantasy,2
37,bookshelf,2
37,to-read-fantasy,2
37,wish-list,2
37,owned-books,2
37,read-fantasy,2
37,science-fiction-fantasy,2
37,movie-books,2
37,re-read,2
37,on-my-shelf,2
37,i-own,2
37,to-buy,2
37,wanted,2
37,it-wikipedia,2
37,lord,2
37,research,2
37,arda,2
37,in-english,2
37,sci-fi-fantasy,2
37,keep_adult,1
37,in-my-library,1
37,fantasy-tbr,1
37,copy-read,1
37,biographies-history-sports,1
37,in-kast,1
37,have-bought,1
37,reviewed-books,1
37,young-adult,1
37,contemporary,1
37,ignore,1
37,english-to-read,1
37,personal-list,1
37,film-movies,1
37,own-but-haven-t-read-yet,1
37,joseph-s-books,1
37,good,1
37,own-physical,1
37,leido,1
37,campfire,1
37,not-interested,1
37,novel,1
37,mustread,1
37,gift-ideas,1
37,caleb,1
37,to-reread,1
40,to-read,1451
40,fiction,72
40,currently-reading,59
40,humor,32
40,italy,25
40,europa-editions,19
40,food,17
40,humour,15
40,own,13
40,book-club,9
40,british,9
40,comedy,9
40,europe,7
40,favorites,7
40,owned,6
40,series,6
40,funny,6
40,kindle,5
40,europa,5
40,travel,5
40,cooking,5
40,wishlist,5
40,contemporary-fiction,4
40,satire,4
40,adult-fiction,4
40,general-fiction,4
40,food-and-cooking,4
40,brit-lit,4
40,borrowed,4
40,booker-prize,4
40,literary,3
40,books-i-own,3
40,novels,3
40,to-buy,3
40,on-hold,3
40,humorous,3
40,england,3
40,foodie-books,3
40,abandoned,3
40,did-not-finish,3
40,fun,3
40,didn-t-finish,3
40,literature,3
40,personal-library,2
40,nedopricljivi,2
40,culinary,2
40,to-read-fiction,2
40,booker-longlist,2
40,reviewed,2
40,default,2
40,maybe,2
40,food-and-drink,2
40,recommend,2
40,ebooks,2
40,man-booker-prize,2
40,modern-fiction,2
40,food-drink,2
40,italia,2
40,owned-books,2
40,food-to-read,2
40,france,2
40,man-booker,2
40,italian,2
40,booker-books,2
40,novel,2
40,foodie-lit,2
40,library,2
40,own-a-copy,2
40,bookclub,2
40,wish-list,2
40,generalfiction,2
40,glbt,2
40,unclassified,1
40,culture-italian,1
40,humor-tr,1
40,sold,1
40,contemporary,1
40,contenders,1
40,inglese,1
40,thrice-read-and-more,1
40,happiness,1
40,tbr,1
40,na-estante-lá-de-casa,1
45,to-read,1762
45,currently-reading,162
45,non-fiction,68
45,nonfiction,57
45,biography,41
45,young-adult,34
45,adventure,33
45,memoir,28
45,survival,28
45,classroom-library,14
45,own,13
45,memoirs,12
45,ya,12
45,gary-paulsen,11
45,autobiography,10
45,children-s,8
45,owned,7
45,biography-memoir,7
45,favorites,7
45,default,6
45,paulsen,6
45,library,6
45,school,6
45,middle-grade,6
45,writing,6
45,childrens,6
45,children,5
45,animals,5
45,juvenile,5
45,short-stories,5
45,wishlist,5
45,ya-nonfiction,4
45,kids,4
45,middle-school,4
45,action,4
45,children-s-lit,4
45,fiction,4
45,teen,4
45,hatchet,3
45,action-adventure,3
45,outdoors,3
45,audio,3
45,auto-biography,3
45,wilderness,3
45,childhood,3
45,nonfic,3
45,juvenile-non-fiction,3
45,b-pod,2
45,biography-autobiography-memoir,2
45,ela,2
45,audio-books,2
45,childhood-reading,2
45,historical-fiction,2
45,series,2
45,middle,2
45,hunting,2
45,books-i-own,2
45,school-books,2
45,own-it,2
45,books-i-ve-reviewed,2
45,sort-of-non-fiction,2
45,short,2
45,library-wishlist,2
45,nature,2
45,survival-wilderness,2
45,youth,2
45,classroom,2
45,biographies,2
45,history,2
45,juv-nonfiction,2
45,moderate,2
45,didn-t-finish,2
45,bio-auto,2
45,biography-autobiography,2
45,school-library,2
45,own-p,2
45,guts,2
45,boys,2
45,done,2
45,ya-books,2
45,true,2
45,alaska,2
45,ya-non-fiction,2
45,to-read,1018
45,currently-reading,160
45,programming,129
45,ruby,62
45,rails,36
45,tech,33
45,non-fiction,32
45,technical,26
45,reference,24
45,computers,22
45,software,22
45,computer-science,20
45,software-development,19
45,own,19
50,technology,18
50,computer,16
50,owned,15
50,web-development,13
50,development,13
50,it,11
50,ruby-on-rails,10
50,web,9
50,nonfiction,9
50,work,9
50,ebook,8
50,abandoned,7
50,default,6
50,software-engineering,6
50,computing,6
50,ruby-rails,6
50,agile,6
50,bookshelf,5
50,unfinished,5
50,computer-programming,5
50,coding,5
50,computer-books,5
50,professional,4
50,pragmatic,4
50,dev,4
50,developer,3
50,physical,3
50,stopped-reading,3
50,cs,3
50,gave-up-on,3
50,tech-books,3
50,ebooks,3
50,comp-sci,3
50,kindle,3
50,webdev,3
50,business,3
50,web-dev,3
50,ruby-and-rails,3
50,interested,2
50,archive,2
50,on-hold,2
50,my-books,2
50,technical-books,2
50,programming-languages,2
50,tech-rails,2
50,lean-agile,2
50,on-shelf,2
50,previously-owned,2
50,calibre,2
50,have,2
50,programing,2
50,cs-programming,2
50,physical-copy,2
50,paperback,2
50,programming-books,2
50,library,2
50,prog,2
50,science-and-tech,2
50,on,2
50,mybooks,2
50,wishlist,2
50,informatica,2
50,pragprog,2
50,webdevelopment,2
50,techie,2
50,stalled,2
50,tech-dev,1
50,office-home,1
50,work-work-work,1
50,lost-interest,1
50,not-interested,1
50,tech-library,1
50,in-russian,1
50,abbandonati,1
50,most-wanted,1
50,programming-langs,1
50,software-engineering-book,1
50,ditched,1
50,kiv,1
50,share-with-others,1
50,software-eng-must-read,1
50,code-library,1
50,javascript-cloud,1
53,to-read,83
53,nonfiction,6
53,literary-criticism,5
53,essays,5
53,criticism,4
53,currently-reading,3
53,lit-crit,2
53,favorites,2
53,dnf,1
53,big-apple-bites,1
53,books-criticism-writing-essays,1
53,lla_wanted,1
53,lle_wanted,1
53,own-in-princeton,1
53,reviewed,1
53,public-library,1
53,ownedbyme,1
53,to-read-nonfiction,1
53,parodies-and-satires,1
53,literary-studies-and-essays,1
53,literary-studies,1
53,cluster-yuk,1
53,booksaboutbooks,1
53,bibliophage,1
53,arts-lit-crit-books-on-books,1
53,books,1
53,collection,1
53,my-library,1
53,unobtained,1
53,book-forum,1
53,abandoned,1
53,want-to-read,1
53,office,1
53,library,1
53,books-about-books-writing,1
53,non-fic,1
53,read-new,1
53,unrated,1
53,to-read,53909
53,currently-reading,5853
53,young-adult,2640
53,fiction,2300
53,adventure,1166
53,favorites,1137
53,classics,1079
53,ya,951
53,survival,803
53,childrens,790
53,middle-grade,657
53,realistic-fiction,654
53,childhood,626
53,partly-read,1
53,in-collection,1
53,lit-krit,1
53,cul-poli-phil-art,1
53,essay-collection,1
53,own-in-library,1
53,own,1
53,not-so-much,1
53,litcrit,1
53,criticism-observation,1
53,underwhelmed,1
53,queer-lit,1
53,awesome,1
53,essays-and-or-assorted-criticism-an,1
53,bedside,1
53,anthologies-and-collections,1
53,books-about-books,1
53,new-york-new-york,-1
53,literary-studies-essays,-1
53,humor,-1
53,owned,-3
55,school,595
55,own,514
55,children,439
55,books-i-own,432
55,owned,412
55,children-s,407
55,kids,397
55,children-s-books,360
55,read-for-school,301
55,series,252
55,classic,246
55,middle-school,231
55,childhood-favorites,221
55,newbery,218
55,school-books,211
55,great-american-read,209
55,kids-books,207
55,childhood-books,191
55,childrens-books,183
55,for-school,182
55,juvenile,178
55,audiobook,174
55,hatchet,168
55,coming-of-age,163
55,teen,163
55,youth,159
55,novels,156
55,contemporary,152
55,ya-fiction,151
55,children-s-lit,134
55,audio,131
55,childhood-reads,129
55,children-s-literature,127
55,newbery-honor,126
55,juvenile-fiction,122
55,the-great-american-read,120
55,action-adventure,120
55,chapter-books,119
55,read-in-school,117
55,library,115
55,audiobooks,112
55,owned-books,106
55,canada,101
55,young-adult-fiction,100
55,classroom-library,98
55,read-as-a-kid,95
55,school-reads,94
55,nature,94
55,default,92
55,ya-lit,90
55,my-books,86
55,wilderness,86
55,re-read,85
55,gary-paulsen,84
55,childrens-lit,83
55,contemporary-realistic-fiction,76
55,books,74
55,my-library,73
55,general-fiction,73
55,realistic,72
55,pbs-great-american-read,69
55,novel,68
55,read-aloud,67
55,ya-books,63
55,elementary-school,63
55,book-club,62
55,middle-grades,62
55,elementary,60
55,childrens-literature,60
55,reread,58
55,children-s-fiction,58
55,i-own,57
55,newberry,57
55,childrens-fiction,55
55,drama,55
55,contemporary-fiction,54
55,to-buy,53
57,to-read,193
57,angela-knight,10
57,romance,8
57,paranormal,8
57,anthology,5
57,anthologies,5
57,erotica,5
57,paranormal-romance,4
57,fantasy,4
57,shifters,3
57,audio-wanted,2
57,romance-paranormal,2
57,kate-douglas,2
57,fiction,2
57,erotic-romance,2
57,pnr,2
57,own,2
57,ebook-wanted,1
57,to-listen,1
57,currently-reading,1
57,audio_wanted,1
57,pnr-uf-sf-ft,1
57,not-interested,1
57,misc-anth-bundle-etc,1
57,ll-want_audio,1
57,ll-read,1
57,steamy,1
57,wanted,1
57,wish-list-maybe,1
57,pnr-uf,1
57,go-through,1
57,digital,1
57,calibre,1
57,christmas-gift-ideas,1
57,want-to-get,1
57,default,1
57,finished-series,1
57,storage,1
57,owned-not-read-yet,1
57,scanned,1
57,e-book,1
57,shelby-morgen,1
57,sahara-kelly,1
57,marteeka-karland,1
57,lacey-savage,1
57,kate-hill,1
57,judy-mays,1
57,paranormal-fanasty,1
57,erotic,1
57,in-the-book,1
57,owned-paper,1
57,shifter,1
57,hot-m-f,1
57,have,1
57,science-fiction,1
57,lib,1
57,other-to-read,1
57,holiday,1
57,romantica,1
57,vampire-werewolves-and-dhampire-s,1
57,bdsm,1
57,a-must-read-immediately,1
57,angela-knight-to-read,1
57,wish-list-grabby-hands,1
57,ebook,1
57,paranormal-fantasy,1
57,e-books,1
57,vampire,1
57,magic,1
57,vampires,1
57,favourite-authors,1
57,christmas,1
57,mm-romance,1
57,ebooks,1
57,to-read-erotic-books,1
57,paperback,1
57,onmyfloor,1
57,recueil,1
57,meh,1
57,wishlist,1
57,knight,1
57,nope,-2
58,to-read,2388
58,fantasy,137
58,young-adult,34
58,ya,24
58,urban-fantasy,22
58,fiction,20
58,faeries,19
58,own,17
58,currently-reading,16
58,middle-grade,15
58,childrens,14
58,favorites,12
58,books-i-own,12
58,adventure,11
58,series,9
58,fairies,9
58,magic,9
58,owned,9
58,fae,8
58,to-buy,7
58,faerie,7
58,i-own,6
58,kids,6
58,children-s,6
58,fairy-tales,6
58,ya-fantasy,6
58,wishlist,6
58,modern-fantasy,5
58,library,5
58,paranormal,5
58,default,4
58,fantasy-sci-fi,4
58,new-york,4
58,elfpunk,4
58,changeling,3
58,fey,3
58,books-i-have,3
58,maybe,3
58,tbr-owned,3
58,middle-grades,3
58,fairytales,3
58,fairy,3
58,wish-list,3
58,delia-sherman,3
58,ssyra,3
58,mg,3
58,fairy-tale,3
58,children,3
58,new-york-city,3
58,fantasy-sf,2
58,first-in-series,2
58,teen-fantasy,2
58,to-sort,2
58,shelfari-favorites,2
58,kids-books,2
58,beautiful-covers,2
58,juvenile-fiction,2
58,maybe-read,2
58,my-books,2
58,teen-fiction,2
58,to-read-series,2
58,not-at-library,2
58,gave-up-on,2
58,unread,2
58,ebook,2
58,childrens-books,2
58,have,2
58,sff,2
58,novels,2
58,library-book,2
58,fantasy-magic,2
58,j-fantasy,2
58,mythology,2
58,never-finished,2
58,battle-books,2
58,j-fic,2
58,to-find,2
58,young-adult-fantasy,2
58,childrens-lit,2
58,sci-fi-fantasy,2
58,sf-fantasy,2
58,nyc,2
58,ya-books,2
58,borrowed,2
58,series-to-read,1
58,own-physical-book,1
58,favourite-books,1
58,books-for-charlotte,1
58,or-nah,1
58,to-read-middle-grade,1
58,tbr-fantasy-ya,1
58,ya-sff,1
59,to-read,1252
59,currently-reading,140
59,science-fiction,97
59,fantasy,80
59,anne-mccaffrey,52
59,sci-fi,48
59,default,39
59,owned,37
59,own,26
59,sci-fi-fantasy,23
59,fiction,23
59,kindle,21
59,scifi,20
59,books-i-own,12
59,mccaffrey,12
59,series,12
59,science-fiction-fantasy,11
59,sf,10
59,fantasy-scifi,7
59,young-adult,7
59,owned-books,6
